start,stop,status.time,ID,Country.Name,Threshold,doublingStart,doublingEnd,doublingTime,status,regime_bmr_owid,region,Education,EnergyUse,RuralPopulation,yearsSince1960,SecondaryEnrollment
6,7,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
7,8,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
8,9,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
9,10,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
10,11,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
11,12,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
12,13,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
13,14,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
14,15,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
15,16,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
16,17,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
17,18,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
18,19,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
19,20,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
20,21,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
21,22,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
22,23,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
23,24,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
0,1,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
1,2,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
2,3,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
3,4,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
4,5,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
5,6,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
6,7,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
7,8,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
8,9,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
9,10,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
10,11,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
11,12,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
12,13,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
13,14,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
14,15,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
15,16,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
16,17,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
17,18,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
18,19,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
19,20,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
20,21,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
21,22,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
22,23,0,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
23,24,1,152,Seychelles,Upper-Mid Income,1973,1997,24,1,1,NA,NA,NA,56.723,13,33.5114212
0,1,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
1,2,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
2,3,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
3,4,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
4,5,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
5,6,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
6,7,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
7,8,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
8,9,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
9,10,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
10,11,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
11,12,0,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
12,13,1,153,Singapore,Developed,1976,1989,13,1,0,Asia,NA,1693.247286,0,16,NA
0,1,0,154,Singapore,Upper-Mid Income,1968,1977,9,1,0,Asia,NA,NA,0,8,NA
1,2,0,154,Singapore,Upper-Mid Income,1968,1977,9,1,0,Asia,NA,NA,0,8,NA
2,3,0,154,Singapore,Upper-Mid Income,1968,1977,9,1,0,Asia,NA,NA,0,8,NA
3,4,0,154,Singapore,Upper-Mid Income,1968,1977,9,1,0,Asia,NA,NA,0,8,NA
4,5,0,154,Singapore,Upper-Mid Income,1968,1977,9,1,0,Asia,NA,NA,0,8,NA
5,6,0,154,Singapore,Upper-Mid Income,1968,1977,9,1,0,Asia,NA,NA,0,8,NA
6,7,0,154,Singapore,Upper-Mid Income,1968,1977,9,1,0,Asia,NA,NA,0,8,NA
7,8,0,154,Singapore,Upper-Mid Income,1968,1977,9,1,0,Asia,NA,NA,0,8,NA
8,9,1,154,Singapore,Upper-Mid Income,1968,1977,9,1,0,Asia,NA,NA,0,8,NA
0,1,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
1,2,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
2,3,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
3,4,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
4,5,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
5,6,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
6,7,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
7,8,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
8,9,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
9,10,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
10,11,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
11,12,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
12,13,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
13,14,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
14,15,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
15,16,0,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
16,17,1,155,Singapore,Wealthy,1988,2005,17,1,0,Asia,NA,2981.128615,0,28,NA
0,1,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
1,2,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
2,3,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
3,4,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
4,5,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
5,6,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
6,7,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
7,8,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
8,9,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
9,10,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
10,11,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
11,12,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
12,13,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
13,14,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
14,15,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
15,16,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
16,17,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
17,18,0,156,Slovak Republic,Developed,2003,2021,18,0,0,NA,NA,3468.783673,44.137,43,90.08664703
0,1,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
1,2,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
2,3,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
3,4,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
4,5,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
5,6,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
6,7,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
7,8,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
8,9,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
9,10,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
10,11,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
11,12,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
12,13,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
13,14,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
14,15,0,157,Slovenia,Wealthy,2006,2021,15,0,1,Europe,94.99314117,3648.982893,48.242,46,96.97823334
0,1,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
1,2,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
2,3,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
3,4,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
4,5,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
5,6,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
6,7,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
7,8,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
8,9,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
9,10,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
10,11,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
11,12,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
12,13,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
13,14,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
14,15,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
15,16,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
16,17,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
17,18,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
18,19,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
19,20,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
20,21,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
21,22,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
22,23,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
23,24,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
24,25,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
25,26,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
26,27,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
27,28,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
28,29,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
29,30,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
30,31,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
31,32,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
32,33,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
33,34,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
34,35,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
35,36,0,158,Solomon Islands,Low Income,1985,2021,36,0,1,Oceania,NA,NA,87.567,25,NA
0,1,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
1,2,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
2,3,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
3,4,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
4,5,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
5,6,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
6,7,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
7,8,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
8,9,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
9,10,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
10,11,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
11,12,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
12,13,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
13,14,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
14,15,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
15,16,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
16,17,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
17,18,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
18,19,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
19,20,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
20,21,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
21,22,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
22,23,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
23,24,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
24,25,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
25,26,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
26,27,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
27,28,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
28,29,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
29,30,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
30,31,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
31,32,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
32,33,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
33,34,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
34,35,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
35,36,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
36,37,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
37,38,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
38,39,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
39,40,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
40,41,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
41,42,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
42,43,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
43,44,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
44,45,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
45,46,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
46,47,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
47,48,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
48,49,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
49,50,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
50,51,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
51,52,0,159,South Africa,Upper-Mid Income,1969,2021,52,0,0,Africa,NA,NA,52.296,9,NA
0,1,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
1,2,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
2,3,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
3,4,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
4,5,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
5,6,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
6,7,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
7,8,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
8,9,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
9,10,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
10,11,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
11,12,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
12,13,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
13,14,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
14,15,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
15,16,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
16,17,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
17,18,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
18,19,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
19,20,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
20,21,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
21,22,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
22,23,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
23,24,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
24,25,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
25,26,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
26,27,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
27,28,0,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
28,29,1,160,Spain,Developed,1968,1997,29,1,0,Europe,NA,993.6645683,35.832,8,NA
0,1,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
1,2,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
2,3,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
3,4,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
4,5,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
5,6,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
6,7,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
7,8,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
8,9,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
9,10,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
10,11,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
11,12,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
12,13,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
13,14,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
14,15,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
15,16,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
16,17,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
17,18,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
18,19,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
19,20,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
20,21,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
21,22,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
22,23,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
23,24,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
24,25,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
25,26,0,161,Spain,Wealthy,1995,2021,26,0,1,Europe,NA,2537.07268,24.144,35,114.1103973
0,1,0,162,Sri Lanka,Low-Mid Income,2003,2018,15,1,1,Asia,NA,451.6189524,81.666,43,NA
1,2,0,162,Sri Lanka,Low-Mid Income,2003,2018,15,1,1,Asia,NA,451.6189524,81.666,43,NA
2,3,0,162,Sri Lanka,Low-Mid Income,2003,2018,15,1,1,Asia,NA,451.6189524,81.666,43,NA
